date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_biometric,month,year
12/25/25,Maharashtra,Nagpur,441105,1,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441106,8,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441110,1,1,0,1,12,2025
12/26/25,Maharashtra,Nagpur,440008,2,1,0,1,12,2025
12/26/25,Maharashtra,Nagpur,440015,0,1,0,1,12,2025
12/26/25,Maharashtra,Nagpur,440035,6,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441002,2,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441105,4,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441202,1,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441210,1,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441502,1,0,1,1,12,2025
12/27/25,Maharashtra,Nagpur,440002,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,440009,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,440014,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,440023,2,1,0,1,12,2025
12/27/25,Maharashtra,Nagpur,440030,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,440035,5,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441002,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441102,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441105,3,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440008,4,0,1,1,12,2025
12/29/25,Maharashtra,Nagpur,440009,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440015,1,1,1,2,12,2025
12/29/25,Maharashtra,Nagpur,440018,0,0,1,1,12,2025
12/29/25,Maharashtra,Nagpur,440026,2,1,1,2,12,2025
12/29/25,Maharashtra,Nagpur,440032,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441102,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441103,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441104,2,1,0,1,12,2025
12/29/25,Maharashtra,Nagpur,441110,3,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441112,0,0,1,1,12,2025
12/29/25,Maharashtra,Nagpur,441302,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441306,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440026,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440027,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440034,7,2,0,2,12,2025
12/28/25,Maharashtra,Nagpur,441002,3,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441102,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441204,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441214,5,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441401,8,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,440012,1,1,1,2,12,2025
12/31/25,Maharashtra,Nagpur,440018,0,1,1,2,12,2025
12/31/25,Maharashtra,Nagpur,440037,1,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,441103,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441107,3,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,441210,3,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441303,2,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441404,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441501,3,0,0,0,12,2025
1/2/26,Maharashtra,Nagpur,440001,2,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440005,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440008,6,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440023,6,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440035,7,1,1,2,1,2026
1/2/26,Maharashtra,Nagpur,441106,7,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441201,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441202,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441203,7,3,0,3,1,2026
1/2/26,Maharashtra,Nagpur,441303,2,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,441404,2,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441501,5,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440014,7,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440015,5,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440032,4,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441001,2,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,441109,1,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441110,9,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441111,2,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,441210,11,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,440018,1,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,441104,1,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,441106,1,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,441113,0,0,1,1,1,2026
1/3/26,Maharashtra,Nagpur,441401,1,0,0,0,1,2026
6/9/25,Maharashtra,Nagpur,440010,1,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,440026,8,3,0,3,6,2025
6/9/25,Maharashtra,Nagpur,440027,1,2,0,2,6,2025
6/9/25,Maharashtra,Nagpur,441106,9,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441111,3,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441113,3,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441122,3,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441202,6,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441204,2,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441303,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440002,4,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,440010,2,2,0,2,6,2025
6/10/25,Maharashtra,Nagpur,440014,2,2,0,2,6,2025
6/10/25,Maharashtra,Nagpur,440015,1,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,440018,5,6,0,6,6,2025
6/10/25,Maharashtra,Nagpur,440023,0,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,440027,4,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440032,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441101,2,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441102,1,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,441113,2,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441203,5,3,0,3,6,2025
6/10/25,Maharashtra,Nagpur,441301,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441304,2,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,440004,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,440012,0,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,440023,4,2,0,2,6,2025
6/11/25,Maharashtra,Nagpur,440027,9,5,0,5,6,2025
6/11/25,Maharashtra,Nagpur,440030,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441201,0,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,441203,7,2,1,3,6,2025
6/11/25,Maharashtra,Nagpur,441306,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441501,5,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,440002,2,3,0,3,6,2025
6/13/25,Maharashtra,Nagpur,440013,6,3,1,4,6,2025
6/13/25,Maharashtra,Nagpur,440015,2,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,440035,2,2,0,2,6,2025
6/13/25,Maharashtra,Nagpur,440036,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441102,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441110,7,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441111,2,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441305,2,0,1,1,6,2025
6/12/25,Maharashtra,Nagpur,440008,5,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440022,3,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,440026,12,7,1,8,6,2025
6/12/25,Maharashtra,Nagpur,440028,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,440036,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441002,0,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,441214,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441304,2,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,440001,1,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,440014,2,4,0,4,6,2025
6/14/25,Maharashtra,Nagpur,440015,2,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,440017,4,3,1,4,6,2025
6/14/25,Maharashtra,Nagpur,440018,2,5,0,5,6,2025
6/14/25,Maharashtra,Nagpur,440023,2,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441001,0,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,441002,5,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441102,1,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,441202,1,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,440008,5,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,440014,5,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,440016,1,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,440017,3,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,440030,5,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,441001,1,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,441106,9,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,441122,1,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,441401,1,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440018,0,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440019,2,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440024,2,1,1,2,6,2025
6/16/25,Maharashtra,Nagpur,441002,4,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,441101,3,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441111,8,3,0,3,6,2025
6/16/25,Maharashtra,Nagpur,441210,1,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441301,1,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,440022,5,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,440023,3,1,1,2,6,2025
6/17/25,Maharashtra,Nagpur,440026,13,5,1,6,6,2025
6/17/25,Maharashtra,Nagpur,441107,1,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,441113,1,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441203,6,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,440015,1,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,440017,6,5,0,5,6,2025
6/18/25,Maharashtra,Nagpur,440018,4,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,440023,8,0,1,1,6,2025
6/18/25,Maharashtra,Nagpur,440024,4,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441002,0,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441110,2,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441210,4,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441401,4,0,1,1,6,2025
6/19/25,Maharashtra,Nagpur,440014,4,2,0,2,6,2025
6/19/25,Maharashtra,Nagpur,441102,6,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441122,2,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441214,0,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441401,9,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441501,5,0,0,0,6,2025
9/1/25,Maharashtra,Nagpur,440002,2,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,440017,3,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,440023,4,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,440027,2,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,440034,1,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,441105,1,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,441305,0,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
5/1/25,Maharashtra,Nagpur,440023,77,10,10,20,5,2025
4/1/25,Maharashtra,Nagpur,440035,195,23,18,41,4,2025
9/2/25,Maharashtra,Nagpur,440026,2,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440034,4,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440037,0,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,441101,1,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,441106,6,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441108,5,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,441123,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441203,7,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441304,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440003,3,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440016,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440034,5,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,440035,4,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441105,2,3,0,3,9,2025
9/3/25,Maharashtra,Nagpur,441106,13,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441107,8,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441112,1,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441202,6,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441203,8,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,441404,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440016,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440018,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440027,2,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440035,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440012,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440023,4,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440035,3,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,440037,0,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,441001,3,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441105,5,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441109,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441210,3,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441301,3,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441501,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440008,2,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440037,0,2,0,2,9,2025
9/6/25,Maharashtra,Nagpur,441105,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,441108,1,2,0,2,9,2025
9/5/25,Maharashtra,Nagpur,440015,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440016,0,0,1,1,9,2025
9/5/25,Maharashtra,Nagpur,440023,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440026,1,1,0,1,9,2025
9/5/25,Maharashtra,Nagpur,440030,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440037,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,441214,0,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440022,1,2,0,2,9,2025
9/9/25,Maharashtra,Nagpur,440026,3,2,0,2,9,2025
9/9/25,Maharashtra,Nagpur,440027,5,1,1,2,9,2025
9/9/25,Maharashtra,Nagpur,440034,3,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441107,5,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440002,8,2,0,2,9,2025
9/8/25,Maharashtra,Nagpur,440009,5,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441002,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441105,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441106,5,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,441108,9,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441203,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441210,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441214,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441401,6,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440016,2,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440022,2,2,0,2,9,2025
9/10/25,Maharashtra,Nagpur,440033,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441102,3,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441108,8,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,441111,0,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,441214,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441301,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440002,4,2,0,2,9,2025
9/11/25,Maharashtra,Nagpur,440008,9,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,440009,4,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440019,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440034,6,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,441107,3,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440002,2,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440014,2,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440015,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440017,6,1,0,1,9,2025
9/14/25,Maharashtra,Nagpur,441501,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440015,2,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440026,5,6,0,6,9,2025
9/12/25,Maharashtra,Nagpur,441122,2,1,0,1,9,2025
9/12/25,Maharashtra,Nagpur,441203,5,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441210,4,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441501,3,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440009,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440017,4,1,0,1,9,2025
9/15/25,Maharashtra,Nagpur,440026,6,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441002,4,1,0,1,9,2025
9/15/25,Maharashtra,Nagpur,441103,2,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441110,0,2,0,2,9,2025
9/15/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441203,6,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441305,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440002,5,1,0,1,9,2025
9/13/25,Maharashtra,Nagpur,440004,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440013,1,3,0,3,9,2025
9/13/25,Maharashtra,Nagpur,440015,2,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440017,6,2,0,2,9,2025
9/13/25,Maharashtra,Nagpur,440024,3,2,0,2,9,2025
9/13/25,Maharashtra,Nagpur,440026,6,6,1,7,9,2025
9/13/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440034,4,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441104,2,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441501,4,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440002,5,2,0,2,9,2025
9/16/25,Maharashtra,Nagpur,440003,1,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440013,3,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440016,2,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440024,3,2,1,3,9,2025
9/16/25,Maharashtra,Nagpur,440026,9,3,1,4,9,2025
9/16/25,Maharashtra,Nagpur,440028,2,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441104,1,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441107,6,2,0,2,9,2025
9/16/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441202,3,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,441302,4,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441502,0,0,1,1,9,2025
9/17/25,Maharashtra,Nagpur,440026,11,2,0,2,9,2025
9/17/25,Maharashtra,Nagpur,441101,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441105,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441210,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441401,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441501,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440001,1,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,440002,3,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,440003,1,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,440013,4,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440025,1,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,441105,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441110,3,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441214,3,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440009,5,1,0,1,9,2025
9/19/25,Maharashtra,Nagpur,440016,3,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440017,6,3,0,3,9,2025
9/19/25,Maharashtra,Nagpur,440019,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440032,1,1,0,1,9,2025
9/19/25,Maharashtra,Nagpur,441301,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440012,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440014,4,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,440022,1,2,0,2,9,2025
9/18/25,Maharashtra,Nagpur,440034,3,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,441101,2,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441105,22,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441110,2,2,0,2,9,2025
9/18/25,Maharashtra,Nagpur,441305,2,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440018,1,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,440022,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440026,4,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,440032,2,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440036,3,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441101,2,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441110,3,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,441112,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441122,3,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441204,4,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440002,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440006,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440008,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440009,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440010,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440022,0,1,0,1,9,2025
9/22/25,Maharashtra,Nagpur,441106,2,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440008,0,2,0,2,9,2025
9/21/25,Maharashtra,Nagpur,440017,1,1,0,1,9,2025
9/21/25,Maharashtra,Nagpur,440026,3,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440004,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440009,1,1,0,1,9,2025
9/25/25,Maharashtra,Nagpur,440037,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441002,3,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441111,3,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441401,3,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440008,6,3,0,3,9,2025
9/26/25,Maharashtra,Nagpur,440009,1,1,0,1,9,2025
9/26/25,Maharashtra,Nagpur,440016,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440018,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440034,4,1,0,1,9,2025
9/26/25,Maharashtra,Nagpur,440035,9,3,0,3,9,2025
9/26/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441110,2,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441202,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441401,4,1,0,1,9,2025
9/24/25,Maharashtra,Nagpur,440002,5,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440007,2,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440012,2,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440016,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440018,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441102,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441122,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441123,0,4,0,4,9,2025
9/24/25,Maharashtra,Nagpur,441202,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441304,2,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441404,0,1,0,1,9,2025
9/27/25,Maharashtra,Nagpur,440013,2,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440027,2,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440030,0,2,0,2,9,2025
10/26/25,Maharashtra,Nagpur,440010,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,440017,2,1,0,1,10,2025
10/26/25,Maharashtra,Nagpur,440023,1,0,0,0,10,2025
