date       ,state  ,district ,pincode ,bio_age_5_17 ,bio_age_17_
07-08-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
07-08-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
28-07-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
28-07-2025 ,Orissa ,Puri     , 752113 ,           0 ,          2
01-08-2025 ,Orissa ,Puri     , 752002 ,           1 ,          0
01-08-2025 ,Orissa ,Puri     , 752107 ,           1 ,          1
01-08-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
29-07-2025 ,Orissa ,Puri     , 752014 ,           2 ,          5
29-07-2025 ,Orissa ,Puri     , 752046 ,           0 ,          2
29-07-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
29-07-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
05-08-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
05-08-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
05-08-2025 ,Orissa ,Puri     , 752106 ,           2 ,          2
05-08-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
06-08-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
06-08-2025 ,Orissa ,Puri     , 752110 ,           1 ,          4
02-08-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
02-08-2025 ,Orissa ,Puri     , 752111 ,           0 ,          3
24-07-2025 ,Orissa ,Puri     , 752046 ,           1 ,          0
24-07-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
24-07-2025 ,Orissa ,Puri     , 752116 ,           0 ,          2
26-07-2025 ,Orissa ,Puri     , 752002 ,           0 ,          2
04-08-2025 ,Orissa ,Puri     , 752014 ,           1 ,          4
04-08-2025 ,Orissa ,Puri     , 752109 ,           3 ,          0
04-08-2025 ,Orissa ,Puri     , 752119 ,           2 ,          0
30-07-2025 ,Orissa ,Puri     , 752119 ,           1 ,          0
31-07-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
08-08-2025 ,Orissa ,Puri     , 752002 ,           0 ,          2
08-08-2025 ,Orissa ,Puri     , 752016 ,           0 ,          3
08-08-2025 ,Orissa ,Puri     , 752045 ,           0 ,          2
08-08-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
08-08-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
08-08-2025 ,Orissa ,Puri     , 752120 ,           0 ,          1
20-08-2025 ,Orissa ,Puri     , 752014 ,           2 ,          7
20-08-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
20-08-2025 ,Orissa ,Puri     , 752046 ,           0 ,          3
30-08-2025 ,Orissa ,Puri     , 752016 ,           0 ,          3
30-08-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
30-08-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
29-08-2025 ,Orissa ,Puri     , 752002 ,           1 ,          0
28-08-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
28-08-2025 ,Orissa ,Puri     , 752107 ,           1 ,          0
31-08-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
02-09-2025 ,Orissa ,Puri     , 752014 ,           2 ,          4
21-09-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
20-09-2025 ,Orissa ,Puri     , 752014 ,           0 ,          5
22-09-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
29-09-2025 ,Orissa ,Puri     , 752105 ,           1 ,          0
15-09-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
16-09-2025 ,Orissa ,Puri     , 752106 ,           2 ,          0
16-09-2025 ,Orissa ,Puri     , 752113 ,           0 ,          2
16-09-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
17-09-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
17-09-2025 ,Orissa ,Puri     , 752105 ,           1 ,          1
17-09-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
17-09-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
18-09-2025 ,Orissa ,Puri     , 752114 ,           1 ,          0
30-09-2025 ,Orissa ,Puri     , 752016 ,           0 ,          2
03-10-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
03-10-2025 ,Orissa ,Puri     , 752104 ,           0 ,          3
19-09-2025 ,Orissa ,Puri     , 752046 ,           0 ,          2
27-09-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
27-09-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
23-09-2025 ,Orissa ,Puri     , 752011 ,           1 ,          1
23-09-2025 ,Orissa ,Puri     , 752014 ,           0 ,          2
23-09-2025 ,Orissa ,Puri     , 752016 ,           1 ,          2
23-09-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
23-09-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
24-09-2025 ,Orissa ,Puri     , 752014 ,           2 ,          4
24-09-2025 ,Orissa ,Puri     , 752016 ,           0 ,          2
25-09-2025 ,Orissa ,Puri     , 752045 ,           1 ,          0
25-09-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
31-07-2025 ,Orissa ,Puri     , 752121 ,           0 ,          1
17-07-2025 ,Orissa ,Puri     , 752019 ,           0 ,          1
17-07-2025 ,Orissa ,Puri     , 752118 ,           0 ,          1
23-06-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
23-06-2025 ,Orissa ,Puri     , 752016 ,           1 ,          3
23-06-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
15-06-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
18-06-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
17-06-2025 ,Orissa ,Puri     , 752119 ,           0 ,          2
21-06-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
21-06-2025 ,Orissa ,Puri     , 752109 ,           0 ,          3
20-06-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
16-06-2025 ,Orissa ,Puri     , 752016 ,           0 ,          1
16-06-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
16-06-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
03-08-2025 ,Orissa ,Puri     , 752014 ,           0 ,          1
03-08-2025 ,Orissa ,Puri     , 752118 ,           0 ,          2
28-07-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
28-07-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
28-07-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
23-07-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
11-06-2025 ,Orissa ,Puri     , 752120 ,           0 ,          1
09-06-2025 ,Orissa ,Puri     , 752109 ,           0 ,          3
09-07-2025 ,Orissa ,Puri     , 752108 ,           1 ,          1
08-07-2025 ,Orissa ,Puri     , 751002 ,           0 ,          2
08-07-2025 ,Orissa ,Puri     , 752110 ,           0 ,          5
02-07-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
02-07-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
13-06-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
05-06-2025 ,Orissa ,Puri     , 752016 ,           0 ,          3
07-06-2025 ,Orissa ,Puri     , 752045 ,           0 ,          3
07-06-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
07-06-2025 ,Orissa ,Puri     , 752110 ,           1 ,          0
06-06-2025 ,Orissa ,Puri     , 752002 ,           0 ,          3
06-06-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
20-05-2025 ,Orissa ,Puri     , 752015 ,           0 ,          3
20-05-2025 ,Orissa ,Puri     , 752046 ,           1 ,          1
20-05-2025 ,Orissa ,Puri     , 752111 ,           1 ,          3
27-05-2025 ,Orissa ,Puri     , 752014 ,           0 ,          5
27-05-2025 ,Orissa ,Puri     , 752100 ,           0 ,          2
27-05-2025 ,Orissa ,Puri     , 752105 ,           1 ,          0
27-05-2025 ,Orissa ,Puri     , 752114 ,           1 ,          0
26-05-2025 ,Orissa ,Puri     , 752110 ,           1 ,          2
22-05-2025 ,Orissa ,Puri     , 752014 ,           0 ,          5
22-05-2025 ,Orissa ,Puri     , 752016 ,           0 ,          2
25-05-2025 ,Orissa ,Puri     , 752114 ,           1 ,          0
28-05-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
23-05-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
29-05-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
03-06-2025 ,Orissa ,Puri     , 752110 ,           0 ,          3
31-05-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
06-06-2025 ,Orissa ,Puri     , 752016 ,           0 ,          1
06-06-2025 ,Orissa ,Puri     , 752106 ,           0 ,          3
16-06-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
16-06-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
16-06-2025 ,Orissa ,Puri     , 752108 ,           1 ,          0
16-06-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
14-06-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
17-06-2025 ,Orissa ,Puri     , 752016 ,           0 ,          1
17-06-2025 ,Orissa ,Puri     , 752106 ,           0 ,          3
22-06-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
20-06-2025 ,Orissa ,Puri     , 752014 ,           1 ,          3
19-06-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
19-06-2025 ,Orissa ,Puri     , 752014 ,           1 ,          2
19-06-2025 ,Orissa ,Puri     , 752106 ,           0 ,          2
19-06-2025 ,Orissa ,Puri     , 752107 ,           1 ,          0
19-06-2025 ,Orissa ,Puri     , 752110 ,           1 ,          1
19-06-2025 ,Orissa ,Puri     , 752114 ,           1 ,          0
21-06-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
23-06-2025 ,Orissa ,Puri     , 752111 ,           1 ,          1
23-06-2025 ,Orissa ,Puri     , 752116 ,           0 ,          2
23-06-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
24-06-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
24-06-2025 ,Orissa ,Puri     , 752046 ,           0 ,          2
24-06-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
25-06-2025 ,Orissa ,Puri     , 752109 ,           1 ,          0
25-06-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
03-07-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
04-07-2025 ,Orissa ,Puri     , 752014 ,           1 ,          1
04-07-2025 ,Orissa ,Puri     , 752108 ,           0 ,          3
04-07-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
05-07-2025 ,Orissa ,Puri     , 752105 ,           2 ,          1
18-07-2025 ,Orissa ,Puri     , 752046 ,           1 ,          0
18-07-2025 ,Orissa ,Puri     , 752104 ,           0 ,          3
18-07-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
18-07-2025 ,Orissa ,Puri     , 752119 ,           1 ,          1
17-07-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
02-07-2025 ,Orissa ,Puri     , 752016 ,           0 ,          2
02-07-2025 ,Orissa ,Puri     , 752104 ,           1 ,          0
02-07-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
01-07-2025 ,Orissa ,Puri     , 752016 ,           0 ,          1
18-06-2025 ,Orissa ,Puri     , 752105 ,           2 ,          0
18-06-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
26-06-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
26-06-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
30-06-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
30-05-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
30-05-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
13-06-2025 ,Orissa ,Puri     , 752014 ,           1 ,          4
13-06-2025 ,Orissa ,Puri     , 752017 ,           0 ,          1
13-06-2025 ,Orissa ,Puri     , 752119 ,           2 ,          1
11-06-2025 ,Orissa ,Puri     , 752014 ,           3 ,          4
11-06-2025 ,Orissa ,Puri     , 752016 ,           1 ,          0
11-06-2025 ,Orissa ,Puri     , 752106 ,           0 ,          2
11-06-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
10-06-2025 ,Orissa ,Puri     , 752014 ,           0 ,          4
10-06-2025 ,Orissa ,Puri     , 752016 ,           0 ,          3
09-06-2025 ,Orissa ,Puri     , 752104 ,           1 ,          4
08-07-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
08-07-2025 ,Orissa ,Puri     , 752014 ,           1 ,          2
09-07-2025 ,Orissa ,Puri     , 752105 ,           0 ,          2
10-07-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
10-07-2025 ,Orissa ,Puri     , 752014 ,           0 ,          3
10-07-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
10-07-2025 ,Orissa ,Puri     , 752113 ,           1 ,          1
10-07-2025 ,Orissa ,Puri     , 752121 ,           0 ,          1
12-07-2025 ,Orissa ,Puri     , 752002 ,           1 ,          0
12-07-2025 ,Orissa ,Puri     , 752108 ,           2 ,          1
16-07-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
16-07-2025 ,Orissa ,Puri     , 752046 ,           1 ,          1
16-07-2025 ,Orissa ,Puri     , 752106 ,           1 ,          2
16-07-2025 ,Orissa ,Puri     , 752111 ,           0 ,          2
16-07-2025 ,Orissa ,Puri     , 752114 ,           1 ,          1
15-07-2025 ,Orissa ,Puri     , 752015 ,           2 ,          3
15-07-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
15-07-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
07-07-2025 ,Orissa ,Puri     , 752106 ,           0 ,          3
07-07-2025 ,Orissa ,Puri     , 752107 ,           3 ,          1
11-07-2025 ,Orissa ,Puri     , 752119 ,           0 ,          3
14-07-2025 ,Orissa ,Puri     , 752014 ,           1 ,          8
14-07-2025 ,Orissa ,Puri     , 752016 ,           1 ,          0
14-07-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
19-07-2025 ,Orissa ,Puri     , 752014 ,           0 ,          6
19-07-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
19-07-2025 ,Orissa ,Puri     , 752109 ,           2 ,          0
21-07-2025 ,Orissa ,Puri     , 752002 ,           1 ,          1
21-07-2025 ,Orissa ,Puri     , 752011 ,           1 ,          0
21-07-2025 ,Orissa ,Puri     , 752015 ,           0 ,          4
21-07-2025 ,Orissa ,Puri     , 752016 ,           1 ,          1
22-07-2025 ,Orissa ,Puri     , 752002 ,           1 ,          1
22-07-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
22-07-2025 ,Orissa ,Puri     , 752107 ,           1 ,          1
17-12-2025 ,Orissa ,Puri     , 752002 ,           2 ,          0
17-12-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
17-12-2025 ,Orissa ,Puri     , 752108 ,           0 ,          2
17-12-2025 ,Orissa ,Puri     , 752109 ,           2 ,          0
17-12-2025 ,Orissa ,Puri     , 752111 ,           1 ,          3
18-12-2025 ,Orissa ,Puri     , 752015 ,           1 ,          0
24-12-2025 ,Orissa ,Puri     , 752011 ,           1 ,          0
24-12-2025 ,Orissa ,Puri     , 752106 ,           2 ,          5
24-12-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
24-12-2025 ,Orissa ,Puri     , 752111 ,           0 ,          2
16-12-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
16-12-2025 ,Orissa ,Puri     , 752109 ,           0 ,          3
16-12-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
16-12-2025 ,Orissa ,Puri     , 752111 ,           1 ,          3
16-12-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
15-12-2025 ,Orissa ,Puri     , 752002 ,           3 ,          1
15-12-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
15-12-2025 ,Orissa ,Puri     , 752121 ,           0 ,          1
20-12-2025 ,Orissa ,Puri     , 752011 ,           0 ,          2
20-12-2025 ,Orissa ,Puri     , 752108 ,           1 ,          0
19-12-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
19-12-2025 ,Orissa ,Puri     , 752110 ,           3 ,          0
22-12-2025 ,Orissa ,Puri     , 752104 ,           0 ,          2
22-12-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
23-12-2025 ,Orissa ,Puri     , 752108 ,           1 ,          0
26-12-2025 ,Orissa ,Puri     , 752002 ,           1 ,          0
26-12-2025 ,Orissa ,Puri     , 752014 ,           5 ,          3
26-12-2025 ,Orissa ,Puri     , 752016 ,           1 ,          1
26-12-2025 ,Orissa ,Puri     , 752045 ,           1 ,          1
26-12-2025 ,Orissa ,Puri     , 752114 ,           1 ,          0
26-10-2025 ,Orissa ,Puri     , 752110 ,           1 ,          5
26-10-2025 ,Orissa ,Puri     , 752111 ,           1 ,          1
25-10-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
25-10-2025 ,Orissa ,Puri     , 752114 ,           3 ,          3
25-10-2025 ,Orissa ,Puri     , 752121 ,           1 ,          0
09-11-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
08-11-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
12-11-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
12-11-2025 ,Orissa ,Puri     , 754004 ,           0 ,          1
14-11-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
25-11-2025 ,Orissa ,Puri     , 751002 ,           1 ,          0
18-10-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
29-10-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
01-11-2025 ,Orissa ,Puri     , 752119 ,           0 ,          2
19-10-2025 ,Orissa ,Puri     , 752106 ,           2 ,          1
19-10-2025 ,Orissa ,Puri     , 752109 ,           1 ,          0
19-10-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
02-11-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
02-11-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
01-12-2025 ,Orissa ,Puri     , 752108 ,           1 ,          0
01-12-2025 ,Orissa ,Puri     , 752011 ,           0 ,          2
29-11-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
09-12-2025 ,Orissa ,Puri     , 752015 ,           0 ,          3
09-12-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
23-11-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
19-11-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
21-11-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
13-11-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
13-11-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
13-11-2025 ,Orissa ,Puri     , 752111 ,           0 ,          2
14-11-2025 ,Orissa ,Puri     , 752016 ,           0 ,          3
14-11-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
15-11-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
15-11-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
25-11-2025 ,Orissa ,Puri     , 752002 ,           0 ,          2
25-11-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
17-11-2025 ,Orissa ,Puri     , 752012 ,           1 ,          0
20-11-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
20-11-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
12-11-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
08-11-2025 ,Orissa ,Puri     , 752121 ,           0 ,          1
11-11-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
10-11-2025 ,Orissa ,Puri     , 752113 ,           0 ,          2
25-12-2025 ,Orissa ,Puri     , 752109 ,           0 ,          4
26-12-2025 ,Orissa ,Puri     , 752012 ,           1 ,          0
28-12-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
28-12-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
27-12-2025 ,Orissa ,Puri     , 752014 ,           2 ,          2
27-12-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
02-12-2025 ,Orissa ,Puri     , 752045 ,           0 ,          1
06-12-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
29-12-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
29-12-2025 ,Orissa ,Puri     , 752104 ,           1 ,          0
29-12-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
04-12-2025 ,Orissa ,Puri     , 752016 ,           1 ,          2
04-12-2025 ,Orissa ,Puri     , 752119 ,           1 ,          0
05-12-2025 ,Orissa ,Puri     , 752113 ,           1 ,          0
05-12-2025 ,Orissa ,Puri     , 752121 ,           0 ,          1
24-12-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
24-12-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
24-12-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
23-12-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
26-12-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
17-12-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
17-12-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
03-01-2026 ,Orissa ,Puri     , 752002 ,           0 ,          1
02-01-2026 ,Orissa ,Puri     , 752002 ,           0 ,          2
02-01-2026 ,Orissa ,Puri     , 752012 ,           0 ,          1
02-01-2026 ,Orissa ,Puri     , 752015 ,           0 ,          1
02-01-2026 ,Orissa ,Puri     , 752106 ,           0 ,          1
02-01-2026 ,Orissa ,Puri     , 752119 ,           1 ,          0
20-12-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
18-12-2025 ,Orissa ,Puri     , 752106 ,           1 ,          3
15-12-2025 ,Orissa ,Puri     , 752011 ,           0 ,          2
16-12-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
04-11-2025 ,Orissa ,Puri     , 752114 ,           0 ,          2
01-11-2025 ,Orissa ,Puri     , 752011 ,           0 ,          1
01-11-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
28-10-2025 ,Orissa ,Puri     , 752030 ,           0 ,          1
28-10-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
30-10-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
29-09-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
29-09-2025 ,Orissa ,Puri     , 752118 ,           0 ,          2
29-09-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
23-09-2025 ,Orissa ,Puri     , 752108 ,           0 ,          3
23-09-2025 ,Orissa ,Puri     , 752111 ,           0 ,          2
23-09-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
26-09-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
25-09-2025 ,Orissa ,Puri     , 752105 ,           1 ,          3
25-09-2025 ,Orissa ,Puri     , 752108 ,           0 ,          3
30-09-2025 ,Orissa ,Puri     , 752014 ,           0 ,          2
24-09-2025 ,Orissa ,Puri     , 752015 ,           0 ,          2
24-09-2025 ,Orissa ,Puri     , 752046 ,           0 ,          2
27-09-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
27-09-2025 ,Orissa ,Puri     , 752109 ,           0 ,          1
10-10-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
10-10-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
10-10-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
15-10-2025 ,Orissa ,Puri     , 752109 ,           0 ,          2
03-10-2025 ,Orissa ,Puri     , 752105 ,           0 ,          1
11-10-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
04-10-2025 ,Orissa ,Puri     , 752016 ,           0 ,          6
21-09-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
20-09-2025 ,Orissa ,Puri     , 752111 ,           1 ,          0
26-10-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
27-10-2025 ,Orissa ,Puri     , 752046 ,           0 ,          2
19-10-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
16-10-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
16-10-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
05-10-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
24-10-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
14-10-2025 ,Orissa ,Puri     , 752109 ,           0 ,          4
14-10-2025 ,Orissa ,Puri     , 752119 ,           0 ,          3
31-08-2025 ,Orissa ,Puri     , 752045 ,           0 ,          2
23-08-2025 ,Orissa ,Puri     , 752014 ,           0 ,          3
21-08-2025 ,Orissa ,Puri     , 752002 ,           0 ,          3
15-08-2025 ,Orissa ,Puri     , 752046 ,           0 ,          1
14-08-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
16-08-2025 ,Orissa ,Puri     , 752045 ,           0 ,          2
16-08-2025 ,Orissa ,Puri     , 752113 ,           0 ,          1
03-09-2025 ,Orissa ,Puri     , 752105 ,           0 ,          2
03-09-2025 ,Orissa ,Puri     , 752111 ,           1 ,          0
05-09-2025 ,Orissa ,Puri     , 752104 ,           1 ,          0
04-09-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
02-09-2025 ,Orissa ,Puri     , 752046 ,           0 ,          3
02-09-2025 ,Orissa ,Puri     , 752104 ,           0 ,          1
02-09-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
02-09-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
29-08-2025 ,Orissa ,Puri     , 752107 ,           0 ,          1
16-09-2025 ,Orissa ,Puri     , 752015 ,           0 ,          1
16-09-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
16-09-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
08-09-2025 ,Orissa ,Puri     , 752012 ,           0 ,          1
09-09-2025 ,Orissa ,Puri     , 751002 ,           0 ,          1
09-09-2025 ,Orissa ,Puri     , 752119 ,           0 ,          1
17-09-2025 ,Orissa ,Puri     , 752110 ,           0 ,          2
11-09-2025 ,Orissa ,Puri     , 752108 ,           0 ,          2
11-09-2025 ,Orissa ,Puri     , 752118 ,           0 ,          1
13-10-2025 ,Orissa ,Puri     , 752110 ,           1 ,          2
15-10-2025 ,Orissa ,Puri     , 752014 ,           2 ,          5
15-10-2025 ,Orissa ,Puri     , 752106 ,           0 ,          1
15-10-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
15-10-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
15-10-2025 ,Orissa ,Puri     , 752119 ,           1 ,          0
15-10-2025 ,Orissa ,Puri     , 752120 ,           0 ,          1
16-10-2025 ,Orissa ,Puri     , 752100 ,           0 ,          2
16-10-2025 ,Orissa ,Puri     , 752111 ,           0 ,          3
04-11-2025 ,Orissa ,Puri     , 752016 ,           1 ,          2
04-11-2025 ,Orissa ,Puri     , 752107 ,           1 ,          2
04-11-2025 ,Orissa ,Puri     , 752120 ,           0 ,          1
08-11-2025 ,Orissa ,Puri     , 752014 ,           0 ,          1
08-11-2025 ,Orissa ,Puri     , 752116 ,           0 ,          1
13-11-2025 ,Orissa ,Puri     , 752104 ,           1 ,          2
13-11-2025 ,Orissa ,Puri     , 752108 ,           1 ,          0
12-11-2025 ,Orissa ,Puri     , 752016 ,           1 ,          0
12-11-2025 ,Orissa ,Puri     , 752110 ,           1 ,          2
17-11-2025 ,Orissa ,Puri     , 752045 ,           1 ,          1
17-11-2025 ,Orissa ,Puri     , 752106 ,           0 ,          4
17-11-2025 ,Orissa ,Puri     , 752108 ,           0 ,          1
17-11-2025 ,Orissa ,Puri     , 752111 ,           0 ,          1
17-11-2025 ,Orissa ,Puri     , 752114 ,           0 ,          1
07-11-2025 ,Orissa ,Puri     , 752014 ,           5 ,          2
07-11-2025 ,Orissa ,Puri     , 752110 ,           0 ,          1
07-11-2025 ,Orissa ,Puri     , 752114 ,           0 ,          2
10-11-2025 ,Orissa ,Puri     , 752002 ,           0 ,          1
